time_s,phase,requested_cm_s,measured_cm_s,forward_cm,sideways_cm
1.350999999999999979e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.226201820025730029e+02,2.063261842452106976e+03,1.040028230971171919e+00
1.351999999999999957e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.223056988085245962e+02,2.064487452737064359e+03,9.857841431599805304e-01
1.353000000000000114e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.183634687224014215e+02,2.065688379366562003e+03,9.187991629105652924e-01
1.354000000000000092e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.205444564792983044e+02,2.066889612597647556e+03,8.670603640720740968e-01
1.355000000000000071e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.252534721032910312e+02,2.068113090636597008e+03,8.035850811921088077e-01
1.356000000000000050e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.230872080040071666e+02,2.069349982113932128e+03,7.395409330486004684e-01
1.357000000000000028e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.222379757442018331e+02,2.070575873459180912e+03,6.751316494242071142e-01
1.358000000000000007e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.212509302791618921e+02,2.071792711349093224e+03,6.082285159335288904e-01
1.358999999999999986e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.203098486442747799e+02,2.072998980932494305e+03,5.411423494069466100e-01
1.359999999999999964e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.162299360027775492e+02,2.074178644997630272e+03,4.683853931634510137e-01
1.360999999999999943e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.222479441193580669e+02,2.075368003951801256e+03,4.085192175671384929e-01
1.362000000000000099e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.178011226556446616e+02,2.076563005468201482e+03,3.362855402094988011e-01
1.363000000000000078e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.228175157063643184e+02,2.077783951663186599e+03,2.778811486940758746e-01
1.364000000000000057e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.229478674971011571e+02,2.079014076306867537e+03,2.208349412298807601e-01
1.365000000000000036e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.231878332621916030e+02,2.080243854318408921e+03,1.617382655422976434e-01
1.366000000000000014e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.230392975957588675e+02,2.081475998264140344e+03,1.059066565244797392e-01
1.366999999999999993e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.182565427123885655e+02,2.082679040560241447e+03,4.377035609221667511e-02
1.367999999999999972e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.239074071608152252e+02,2.083899011518951738e+03,-1.387019420982746158e-02
1.368999999999999950e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.227172258603107053e+02,2.085119691450787741e+03,-7.410438862513143987e-02
1.370000000000000107e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.219041962634476874e+02,2.086341990802664441e+03,-1.312197656184736216e-01
1.371000000000000085e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.212727650059029827e+02,2.087557302968997192e+03,-1.817529027779844208e-01
1.372000000000000064e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.170913241516456509e+02,2.088747449681683975e+03,-2.382552871752048052e-01
1.373000000000000043e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.181494762741455418e+02,2.089928472088282888e+03,-2.809400773789758610e-01
1.374000000000000021e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.236392065280928989e+02,2.091135397475335594e+03,-3.350154131608881758e-01
1.375000000000000000e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.221377456632368137e+02,2.092358983555526265e+03,-3.885165393452283400e-01
1.375999999999999979e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.224945018048397571e+02,2.093582931980217381e+03,-4.473807486156324287e-01
1.376999999999999957e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.234880747309548497e+02,2.094814477947109026e+03,-5.111796104473156355e-01
1.378000000000000114e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.229385806430790069e+02,2.096045709156255270e+03,-5.794238089465089114e-01
1.379000000000000092e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.189293362519573236e+02,2.097252505125088192e+03,-6.504012726244431386e-01
1.380000000000000071e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.248474802074476031e+02,2.098478962918017260e+03,-7.078558602715555592e-01
1.381000000000000050e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.196529619917780849e+02,2.099696048455063647e+03,-7.684451643189942338e-01
1.382000000000000028e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.233033864830818089e+02,2.100934565073768226e+03,-8.135890820650477639e-01
1.383000000000000007e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.224218456203685150e+02,2.102161618944115617e+03,-8.633355219263311175e-01
1.383999999999999986e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.228695642598172526e+02,2.103380664641407293e+03,-9.226737090221882598e-01
1.384999999999999964e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.229797345510085904e+02,2.104610526384552031e+03,-9.790533194722266241e-01
1.385999999999999943e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.225158197224430268e+02,2.105837775049063112e+03,-1.035856382132615217e+00
1.387000000000000099e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.179384594283885406e+02,2.107027619444460015e+03,-1.094347794040007482e+00
1.388000000000000078e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.234733857275460309e+02,2.108242506204810979e+03,-1.148699674210391874e+00
1.389000000000000057e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.193277794817593218e+02,2.109451732690683002e+03,-1.204935790546076024e+00
1.390000000000000036e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.259126897137996934e+02,2.110686824151702240e+03,-1.255593393256492440e+00
1.391000000000000014e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.241721914761553478e+02,2.111931006829146554e+03,-1.306302870340974254e+00
1.391999999999999993e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.242163755643999536e+02,2.113172799855212816e+03,-1.357985038945604517e+00
1.392999999999999972e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.205644658759712087e+02,2.114395043083779910e+03,-1.423716703613676637e+00
1.393999999999999950e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.244886774975981325e+02,2.115643382780145203e+03,-1.468124627952592132e+00
1.395000000000000107e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.233996711623250917e+02,2.116882300336646040e+03,-1.517662875314683468e+00
1.396000000000000085e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.226687527330892777e+02,2.118097338291946471e+03,-1.562090722735766990e+00
1.397000000000000064e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.229746332017159318e+02,2.119328176139676543e+03,-1.606808715731871784e+00
1.398000000000000043e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.234318288244570709e+02,2.120560953390870964e+03,-1.647625239936708397e+00
1.399000000000000021e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.199000246668979059e+02,2.121778107724596339e+03,-1.692439829451950040e+00
1.400000000000000000e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.252112504978665868e+02,2.123007947969390443e+03,-1.735608413104760439e+00
1.400999999999999979e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.246449910852394538e+02,2.124241351114067584e+03,-1.783080289779555017e+00
1.401999999999999957e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.246325045303879051e+02,2.125490026530037994e+03,-1.833835418097772951e+00
1.403000000000000114e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.236853945857295827e+02,2.126729424584182198e+03,-1.888045098609818284e+00
1.404000000000000092e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.229436582042990267e+02,2.127962529484426341e+03,-1.943026361938018587e+00
1.405000000000000071e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.226001312104208978e+02,2.129190316129314397e+03,-1.997407352179389806e+00
1.406000000000000050e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.195011094948232824e+02,2.130399219008450928e+03,-2.057674047234535841e+00
1.407000000000000028e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.248763324376218122e+02,2.131629031014569591e+03,-2.107482173604401154e+00
1.408000000000000007e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.243720408655187839e+02,2.132863911700653262e+03,-2.161851845719042764e+00
1.408999999999999986e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.241529870841143577e+02,2.134106239604277562e+03,-2.213379877652100092e+00
1.409999999999999964e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.195231667679590686e+02,2.135321492488809326e+03,-2.265844139876546759e+00
1.410999999999999943e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.235150553035905006e+02,2.136551306672879491e+03,-2.324322307077158811e+00
1.412000000000000099e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.232204210982281438e+02,2.137786467223480940e+03,-2.386611698081917421e+00
1.413000000000000078e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.230044069000464759e+02,2.139017948672058992e+03,-2.457551304935186476e+00
1.414000000000000057e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.225794446817563426e+02,2.140245992752779330e+03,-2.537264787332505378e+00
1.415000000000000036e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.218648190588020839e+02,2.141466543576348613e+03,-2.619805331219189792e+00
1.416000000000000014e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.175340877770612877e+02,2.142660368016549910e+03,-2.716242506751702201e+00
1.416999999999999993e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.225391663376466056e+02,2.143866754761147149e+03,-2.797170920225326540e+00
1.417999999999999972e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.208842429931437294e+02,2.145053072480956871e+03,-2.880689358239920672e+00
1.418999999999999950e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.214814073333730420e+02,2.146270514200727121e+03,-2.952012724973719582e+00
1.420000000000000107e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.211464136436750039e+02,2.147484206859430287e+03,-3.015944400466195940e+00
1.421000000000000085e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.213335531949574602e+02,2.148697551185259272e+03,-3.073537133328793747e+00
1.422000000000000064e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.219301441066118201e+02,2.149914899133407289e+03,-3.125982201879832889e+00
1.423000000000000043e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.217032598228613409e+02,2.151132889020969287e+03,-3.174656590105486842e+00
1.424000000000000021e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.173526238855823181e+02,2.152323392278885422e+03,-3.231996647066280648e+00
1.425000000000000000e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.220452092607507808e+02,2.153525858342185529e+03,-3.274567597663052165e+00
1.425999999999999979e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.141129638842237881e+02,2.154699951284103918e+03,-3.316436312252944774e+00
1.426999999999999957e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.250787970773846354e+02,2.155936924378351250e+03,-3.334049015867610599e+00
1.428000000000000114e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.240317446890828847e+02,2.157181485494255412e+03,-3.357053104476650951e+00
1.429000000000000092e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.237385936692531345e+02,2.158419016005195772e+03,-3.379896712825029237e+00
1.430000000000000071e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.240092505374493754e+02,2.159659050220145673e+03,-3.402855591735320040e+00
1.431000000000000050e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.235223878739970758e+02,2.160896248055162687e+03,-3.428214808303588157e+00
1.432000000000000028e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.227410933152016241e+02,2.162126707711709969e+03,-3.457695264842258087e+00
1.433000000000000007e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.186153888991881900e+02,2.163330467194011817e+03,-3.497807111405656144e+00
1.433999999999999986e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.242193241336277936e+02,2.164551521037813927e+03,-3.534527819624362799e+00
1.434999999999999964e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.231534108411099737e+02,2.165748857108200355e+03,-3.581596839345563055e+00
1.435999999999999943e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.231310752613108406e+02,2.166984155539223593e+03,-3.622955464503024636e+00
1.437000000000000099e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.225994751163348013e+02,2.168212413019541145e+03,-3.665566600175502288e+00
1.438000000000000078e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.221034496664563846e+02,2.169436249094755112e+03,-3.701815989679219321e+00
1.439000000000000057e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.217249340533221442e+02,2.170655703162910413e+03,-3.732335651587993741e+00
1.440000000000000036e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.216337373362678989e+02,2.171872651070793381e+03,-3.757191586236045655e+00
1.441000000000000014e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.175717533342657930e+02,2.173065661495147651e+03,-3.780166662910881215e+00
1.441999999999999993e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.226410245847732341e+02,2.174258753006247389e+03,-3.782965492931499529e+00
1.442999999999999972e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.182332061822847180e+02,2.175461199021970970e+03,-3.793735196697975542e+00
1.443999999999999950e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.218443737377119334e+02,2.176676859150058135e+03,-3.787190545031728028e+00
1.445000000000000107e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.212494538469207441e+02,2.177892453674067838e+03,-3.777365223638637470e+00
1.446000000000000085e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.212735172545468032e+02,2.179104941457346285e+03,-3.763966202031383990e+00
1.447000000000000064e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.178899243840307633e+02,2.180297969908018786e+03,-3.751287552500417455e+00
1.448000000000000043e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.235946786245760478e+02,2.181513214282004355e+03,-3.736260524846474418e+00
1.449000000000000021e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.188318910759325036e+02,2.182721018533393362e+03,-3.721744028202209620e+00
1.450000000000000000e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.238804303805406875e+02,2.183943210200855901e+03,-3.706566980280593615e+00
1.450999999999999979e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.223644190387546757e+02,2.185170703799582952e+03,-3.696856609546558037e+00
1.451999999999999957e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.215566102401758144e+02,2.186388461025711422e+03,-3.690764186740436159e+00
1.453000000000000114e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.216662601270573418e+02,2.187605643145088379e+03,-3.688427601234515407e+00
1.454000000000000092e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.173960715532975456e+02,2.188797377122797570e+03,-3.699250332040638689e+00
1.455000000000000071e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.234364756460006589e+02,2.190010962412516619e+03,-3.704165457097694070e+00
1.456000000000000050e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.176679641841044770e+02,2.191204445653441326e+03,-3.714289865607011354e+00
1.457000000000000028e+01,3.000000000000000000e+00,1.200000000000000000e+02,1.221489134381297674e+02,2.192421607566998318e+03,-3.730809020889754635e+00
