step,time_s,fixed_x_m,fixed_y_m,fixed_core_z_m,fixed_speed_mps,fixed_path_m,fixed_rods_on_rock,fixed_rods_over_pit,fixed_action,active_x_m,active_y_m,active_core_z_m,active_speed_mps,active_path_m,active_rods_on_rock,active_rods_over_pit,active_action
11610,116.1,1.7299,-0.7476,0.2412,0.41,81.04,3,0,roam_forward_cruise,-2.6659,-1.0191,0.1836,1.3801,95.473,1,0,boundary_turn_inward
11620,116.2,1.6848,-0.771,0.2406,0.6548,81.091,1,0,roam_curve_left,-2.6325,-1.1466,0.1916,1.2296,95.605,0,0,boundary_turn_inward
11630,116.3,1.61,-0.795,0.2177,0.8464,81.17,1,0,roam_curve_left,-2.6109,-1.2589,0.1913,1.1043,95.72,2,0,boundary_turn_inward
11640,116.4,1.5192,-0.8377,0.1851,1.2829,81.27,1,0,roam_curve_left,-2.5954,-1.3699,0.1855,1.1394,95.832,1,0,boundary_turn_inward
11650,116.5,1.412,-0.908,0.1857,1.305,81.399,1,0,roam_curve_left,-2.56,-1.4811,0.1879,1.197,95.949,0,0,boundary_turn_inward
11660,116.6,1.3025,-0.9872,0.1877,1.3648,81.534,1,0,roam_curve_left,-2.5101,-1.5893,0.1852,1.2054,96.068,1,0,boundary_turn_inward
11670,116.7,1.1927,-1.0713,0.1861,1.3991,81.672,1,0,roam_curve_left,-2.4467,-1.6923,0.1825,1.2148,96.189,1,0,boundary_turn_inward
11680,116.8,1.1077,-1.1369,0.2169,0.6837,81.78,1,0,roam_curve_left,-2.3692,-1.7862,0.1864,1.2052,96.311,2,0,roam_curve_left
11690,116.9,1.0541,-1.1639,0.2496,0.5066,81.84,1,0,roam_curve_left,-2.3285,-1.863,0.2109,0.7306,96.401,2,0,boundary_turn_inward
11700,117.0,1.0154,-1.1629,0.2599,0.4151,81.881,1,0,roam_pivot_turn,-2.3402,-1.9388,0.2026,0.7851,96.477,1,0,boundary_turn_inward
11710,117.1,0.987,-1.1158,0.2802,0.6076,81.936,1,0,roam_pivot_turn,-2.3324,-2.0202,0.1875,0.897,96.561,1,0,boundary_turn_inward
11720,117.2,0.9575,-1.0613,0.2299,0.656,81.998,2,0,roam_pivot_turn,-2.2991,-2.1038,0.1815,0.9242,96.651,0,0,boundary_turn_inward
11730,117.3,0.9357,-0.9915,0.1719,0.8723,82.072,1,0,roam_pivot_turn,-2.2546,-2.1836,0.2029,0.878,96.742,0,0,boundary_emergency_brake
11740,117.4,0.9351,-0.926,0.2308,0.5564,82.138,1,0,roam_pivot_turn,-2.2125,-2.256,0.2203,0.7977,96.826,0,0,boundary_emergency_brake
11750,117.5,0.9307,-0.8685,0.2203,0.6017,82.196,1,0,roam_stance_pause,-2.1817,-2.3058,0.236,0.3951,96.885,0,0,boundary_emergency_brake
11760,117.6,0.9234,-0.8358,0.2215,0.2733,82.229,0,0,roam_stance_pause,-2.1631,-2.3347,0.2226,0.2529,96.919,0,0,boundary_turn_inward
11770,117.7,0.9112,-0.8111,0.2204,0.2859,82.257,1,0,roam_stance_pause,-2.1578,-2.344,0.1931,0.0817,96.932,1,0,roam_stance_pause
11780,117.8,0.893,-0.7886,0.2138,0.3135,82.286,1,0,roam_curve_right,-2.148,-2.3291,0.2058,0.2922,96.95,1,0,roam_curve_right
11790,117.9,0.864,-0.7582,0.2114,0.5754,82.328,1,0,roam_curve_right,-2.1125,-2.2957,0.2193,0.6394,96.999,1,0,roam_curve_right
11800,118.0,0.8227,-0.7135,0.2027,0.6377,82.389,1,0,roam_curve_right,-2.0613,-2.2524,0.1961,0.801,97.066,3,0,roam_curve_right
11810,118.1,0.7678,-0.6331,0.1993,1.1424,82.486,2,0,roam_curve_right,-1.9744,-2.1965,0.1979,1.0348,97.169,5,0,roam_curve_right
11820,118.2,0.724,-0.5346,0.1971,1.0408,82.594,2,0,roam_curve_right,-1.9238,-2.1414,0.2286,0.5966,97.245,5,0,roam_curve_right
11830,118.3,0.7104,-0.428,0.1871,1.1255,82.702,4,0,roam_curve_right,-1.8992,-2.0901,0.2313,0.4853,97.302,6,0,roam_curve_right
11840,118.4,0.7041,-0.3214,0.1903,1.0499,82.809,3,0,roam_curve_right,-1.896,-2.0524,0.2396,0.3101,97.34,7,0,roam_curve_right
11850,118.5,0.6886,-0.212,0.1883,1.1591,82.92,0,0,roam_curve_right,-1.9033,-2.0262,0.2334,0.2713,97.367,6,0,roam_curve_right
11860,118.6,0.6784,-0.0946,0.1849,1.2149,83.037,1,0,roam_curve_right,-1.9283,-2.01,0.2347,0.358,97.397,5,0,boundary_turn_inward
11870,118.7,0.6743,0.0281,0.1851,1.2465,83.16,0,0,roam_curve_right,-1.9695,-1.9936,0.2226,0.5048,97.442,6,0,boundary_turn_inward
11880,118.8,0.677,0.1574,0.189,1.3142,83.29,0,0,roam_curve_right,-2.0035,-1.9583,0.2054,0.3611,97.491,6,0,roam_curve_right
11890,118.9,0.6865,0.2911,0.1865,1.3563,83.424,1,0,roam_forward_cruise,-2.004,-1.9501,0.2143,0.1568,97.506,7,0,roam_forward_cruise
11900,119.0,0.7109,0.4273,0.1988,1.2883,83.562,2,0,roam_forward_cruise,-1.9776,-1.9448,0.2221,0.3487,97.533,7,0,roam_forward_cruise
11910,119.1,0.7628,0.547,0.1814,1.3912,83.693,3,0,roam_forward_cruise,-1.946,-1.9358,0.2152,0.3464,97.566,5,0,roam_forward_cruise
11920,119.2,0.8307,0.6725,0.1906,1.436,83.835,1,0,roam_forward_cruise,-1.9179,-1.9169,0.2306,0.3096,97.6,6,0,roam_forward_cruise
11930,119.3,0.9034,0.799,0.1792,1.4815,83.981,0,0,roam_forward_cruise,-1.9102,-1.8974,0.2345,0.1896,97.623,7,0,roam_forward_cruise
11940,119.4,0.9814,0.9264,0.1916,1.5061,84.131,0,1,roam_forward_cruise,-1.9155,-1.884,0.2326,0.0987,97.637,6,0,roam_forward_cruise
11950,119.5,1.061,1.0542,0.1897,1.5056,84.281,0,0,roam_forward_cruise,-1.9198,-1.8775,0.2316,0.0481,97.645,5,0,roam_forward_cruise
11960,119.6,1.1425,1.1807,0.1939,1.501,84.432,0,0,roam_forward_cruise,-1.9177,-1.8745,0.2336,0.0424,97.649,5,0,roam_forward_cruise
11970,119.7,1.2178,1.3019,0.1885,1.3759,84.574,3,0,roam_forward_cruise,-1.9137,-1.8777,0.2338,0.0492,97.654,6,0,roam_forward_cruise
11980,119.8,1.2778,1.4124,0.2073,0.9399,84.701,7,0,roam_curve_left,-1.9141,-1.8779,0.2364,0.0206,97.656,6,0,roam_climb_over
11990,119.9,1.2988,1.4848,0.2486,0.7012,84.776,8,0,roam_curve_left,-1.9162,-1.8744,0.2387,0.1658,97.663,6,0,roam_curve_left
12000,120.0,1.3127,1.5575,0.2513,0.7904,84.85,8,0,roam_curve_left,-1.9433,-1.8743,0.2431,0.3788,97.69,5,0,roam_curve_left
